"Author_id","Isbn"
4749,"0425157784"
4749,"0425153088"
662,"0393318435"
8553,"0671024620"
7384,"0452285062"
11373,"0590316575"
7919,"0762413697"
9520,"0393314812"
4047,"0786814241"
4047,"0786817909"
9959,"0394865871"
5990,"0679823859"
13467,"0698107047"
4868,"0590313185"
4868,"0689806590"
1154,"0440217806"
5635,"0375413596"
7522,"0099478110"
5658,"0451405285"
10604,"0813511690"
4153,"074932483X"
4153,"0385334923"
4055,"042518689X"
11449,"1578564271"
7198,"0064406113"
4171,"0380728508"
4545,"0373289170"
10829,"0446610674"
8211,"0967303516"
5222,"0449911411"
6576,"0380717832"
6576,"0345372050"
6576,"0060959622"
9184,"1891400495"
11444,"0380792036"
3344,"037325668X"
3343,"0553443976"
3343,"0553445006"
3343,"0553445014"
7322,"0060194790"
1806,"0965921506"
4387,"1880238667"
5184,"044661050X"
10183,"037329106X"
1153,"0373709102"
1153,"0373711107"
9086,"0373226934"
2697,"0609807080"
9465,"1564766047"
9465,"156476768X"
7011,"0849942365"
9854,"0030442818"
13406,"0939286017"
11011,"0060970782"
12145,"1576104192"
6712,"1566197198"
6712,"0609602438"
6712,"0449910741"
65,"0312970242"
7111,"0590426265"
7111,"0590426257"
2990,"0571152813"
10091,"0330354566"
10125,"037328926X"
10125,"0373288093"
5844,"0060806389"
8256,"0345437829"
8256,"0345404440"
2709,"1551660261"
2709,"0373254571"
8353,"0440127092"
4092,"0688101194"
769,"0836230868"
12718,"0671524887"
11936,"2020325276"
5660,"0380763435"
4452,"0373227272"
2874,"0312154542"
11945,"2715219512"
6989,"0671016733"
12848,"0394754271"
8328,"185863864X"
7117,"0935300007"
10049,"1579546137"
8302,"2226120467"
5917,"0060961724"
12227,"1889392022"
12227,"1889392030"
10780,"0449004279"
5079,"0743482212"
5079,"074321269X"
2045,"1593101678"
6321,"0023193913"
3575,"034540002X"
7846,"0786710101"
7846,"0786708395"
10425,"045120834X"
10425,"0451210727"
11715,"2040160434"
4580,"080213338X"
3301,"0140254587"
3301,"0440214904"
4690,"0380974487"
12999,"0898621283"
13043,"0912106344"
7157,"1560255102"
951,"0451452682"
951,"0451454677"
951,"0451458540"
11870,"1552633845"
1707,"038073186X"
1707,"068815333X"
1707,"0380726297"
1707,"0380726238"
1707,"0380731851"
1707,"0380726289"
1707,"0688163165"
1707,"0380730359"
5339,"0385495358"
13719,"0571145906"
1259,"0785268030"
3747,"0671518909"
5647,"0140257349"
12004,"0965072444"
10210,"0373035101"
6435,"0060005009"
7345,"0517693399"
7355,"1568361742"
2585,"024189865X"
1528,"0552138223"
4249,"0156006332"
4249,"0002261529"
6778,"0156008661"
9539,"0671707248"
5847,"0804461406"
7791,"0006143199"
7791,"0312908830"
6720,"0517880539"
6720,"0517588455"
4889,"0771065175"
550,"0385496907"
550,"0385475462"
12240,"0671689738"
6700,"0671017276"
6065,"0590462105"
8329,"3453209419"
9719,"0374404542"
7093,"3426048086"
6651,"039305747X"
4196,"1931402213"
4066,"0231120621"
8735,"0312974728"
8735,"0312984685"
2326,"0671019805"
856,"0440217563"
856,"0385319959"
856,"0440222915"
856,"0385315279"
856,"0385302312"
856,"0385336764"
856,"044022425X"
856,"0385302320"
856,"0385302304"
856,"0385324138"
856,"0385337477"
856,"0440212561"
856,"0440215625"
3354,"0373291019"
1829,"0373123515"
1829,"0373123213"
8946,"0142300128"
1520,"0380752298"
9658,"3596141990"
1271,"0373153260"
1271,"0373153309"
1271,"1551666170"
1271,"0373483937"
1271,"0373484046"
1271,"1551668432"
1271,"0373512066"
1271,"1551669501"
1271,"0373197187"
5385,"037348254X"
9493,"051788206X"
9677,"051788268X"
6895,"0553057456"
9627,"0312155948"
7578,"1565121384"
7575,"156512281X"
9187,"0912500867"
2547,"0394820304"
2547,"0060298774"
2547,"0064473139"
2547,"0688134009"
2547,"0688124887"
2547,"006447335X"
2547,"0064473511"
2547,"0688134017"
1136,"0679761837"
10543,"0868614726"
9198,"0912500549"
2016,"0671032577"
2016,"074346771X"
2016,"0671632671"
2016,"0671009257"
2016,"0671618733"
2016,"0671002384"
2016,"1852860596"
12707,"0671506048"
12709,"0671882678"
5486,"0140235396"
704,"0671042092"
704,"0671658662"
704,"015216250X"
704,"0152162445"
704,"0152162577"
704,"0671794388"
1564,"0451205650"
6825,"158567365X"
6854,"0312274777"
11032,"038550943X"
4323,"0590443305"
4323,"0590897543"
6688,"0312291523"
388,"0452282268"
388,"0452284481"
388,"0452277337"
13126,"0310209161"
11293,"156987025X"
8470,"0891346406"
10373,"1552782395"
8634,"0684837242"
9772,"0393315797"
465,"0553574663"
465,"0553560247"
465,"0553578359"
465,"354824971X"
465,"055356773X"
465,"055308576X"
465,"0553574639"
465,"0553578308"
465,"0553107232"
465,"0553095870"
465,"0553107240"
465,"0553107305"
465,"055309999X"
465,"0312042779"
465,"0553578316"
465,"0553572040"
465,"0553100017"
465,"055357258X"
465,"044922046X"
465,"0553574671"
465,"0553100009"
1105,"0307132668"
5252,"1576734005"
12206,"0373079281"
13031,"0060153016"
4073,"0142001325"
4073,"0002245663"
4073,"0670899771"
12801,"0876857446"
1454,"0060908548"
9550,"0619016620"
12871,"0812550978"
2415,"0849937361"
10145,"037316968X"
6851,"0553569228"
6851,"055356921X"
11139,"0395440904"
12700,"1568362641"
5130,"0969522908"
305,"0515126519"
305,"0718144538"
305,"0449219569"
305,"0671680781"
305,"067168079X"
305,"0449219550"
305,"0399146601"
305,"0330352253"
305,"0449207544"
305,"0449221113"
305,"0449217191"
305,"0330293796"
305,"0449202631"
305,"0449221393"
305,"0515116173"
305,"0671507303"
305,"0718143515"
305,"0515119520"
305,"0449212653"
305,"0515129232"
305,"0515126098"
305,"0515117234"
305,"0399144560"
305,"067150732X"
305,"0399139745"
305,"0399141855"
305,"0671680765"
305,"033042095X"
305,"0449212645"
305,"0449221164"
5825,"3257232543"
13453,"1572701285"
11369,"0679883614"
5278,"0671648462"
2163,"0893757837"
6037,"2842190068"
6037,"2070422135"
10288,"3442139112"
6261,"3442728266"
12025,"3499193140"
4141,"3499433265"
5042,"192883244X"
8490,"0448168324"
4992,"0920057861"
12006,"0553282123"
11522,"0805072772"
2995,"0778320294"
2995,"1551668084"
11682,"0061083259"
5795,"0385492677"
7688,"0877284245"
6098,"3761400853"
11029,"014302812X"
12866,"0664501168"
5061,"0717289079"
13573,"0394825691"
13573,"0394825713"
13573,"0394926250"
1219,"1579730272"
6312,"0671793152"
3993,"2277220620"
12494,"0789432331"
5580,"0789458063"
5580,"0789495929"
5580,"0789426323"
5580,"0789405784"
1254,"0380006286"
1254,"031231616X"
1254,"0312201656"
6441,"1558172696"
5196,"0440223709"
42,"067176537X"
12108,"0811827151"
446,"0609608738"
446,"0553258915"
446,"0609601008"
446,"0345430514"
446,"0553289063"
446,"034543059X"
11984,"2070417611"
13723,"9501513394"
7417,"0446355569"
6173,"0937750123"
6173,"0440235014"
11745,"1582970033"
12109,"0937750239"
843,"0743203968"
843,"074320395X"
843,"0140077022"
843,"0140179178"
13010,"3499131706"
13010,"3499136899"
10629,"0307302024"
11433,"089081015X"
2127,"0345373413"
10380,"0676971997"
8013,"0394546415"
12311,"0316803480"
12311,"0345427696"
4727,"1888054069"
12986,"0451149203"
1360,"0786014741"
9528,"0385094787"
356,"1878424319"
356,"2883531714"
8430,"0446608319"
8430,"0446610402"
9224,"0373642970"
9224,"0373642962"
9225,"0373619472"
9225,"0373642903"
9225,"0373642857"
9225,"0373619502"
9225,"0373642822"
9225,"0373614918"
9225,"0373642938"
9225,"0373610734"
9225,"0373614896"
9225,"0373642911"
9225,"0373642946"
9225,"037361490X"
9225,"0373614845"
9225,"0373642849"
9225,"037364292X"
9225,"0373642954"
9225,"0373619499"
4231,"038548755X"
12768,"1578511933"
9352,"0451171845"
11844,"0809225050"
9816,"1888338032"
2630,"0671720406"
12173,"0944276040"
2823,"0751511056"
10134,"0373118775"
1368,"0312928408"
1368,"0312964854"
1297,"0091850401"
10911,"0679769420"
12915,"0805779612"
13213,"067182306X"
1393,"0843943769"
12371,"0684834308"
3553,"157586326X"
9367,"0345397371"
9367,"0345373480"
4410,"0446609560"
4410,"044640344X"
6504,"0445407158"
1879,"0345283929"
82,"0071416331"
10511,"0870679546"
9037,"039588408X"
4582,"0553581481"
4582,"0385488947"
11321,"0553157345"
11321,"055348513X"
11321,"0553157256"
11321,"0553157353"
11321,"055315723X"
11321,"0553157248"
10554,"0688046266"
4123,"0688062229"
12497,"0394555287"
6129,"0945320531"
12151,"0130173231"
11614,"1878424084"
11299,"0716765144"
12852,"1558211853"
745,"0394178017"
3583,"0875423248"
2431,"0440236304"
4790,"0440202086"
5365,"0801043859"
6986,"0552995770"
6020,"0156027119"
11130,"0195283910"
2959,"0312104472"
5515,"0060176563"
5515,"0385418132"
8063,"0449144585"
4201,"0971971501"
8416,"0137791577"
10767,"0312978863"
10330,"0380790947"
10330,"0380790963"
12734,"0874777992"
9461,"0806624302"
1034,"0515132632"
3945,"0515119660"
5513,"0451207653"
7502,"0312961049"
231,"0590383892"
231,"0141301163"
231,"0385327773"
377,"0870441663"
1554,"037325928X"
1554,"0553579231"
1554,"0553382225"
10201,"0440169836"
2110,"0330346261"
2110,"3257229364"
2110,"3257231008"
2110,"0142003190"
2110,"3257227809"
2902,"3257231393"
2902,"3257231180"
11164,"0316454311"
12750,"0684837455"
5448,"0140274383"
7058,"1550460943"
5530,"0143033603"
5530,"0140283641"
5530,"0670886017"
9706,"0881011126"
9092,"0440225868"
8829,"0821771949"
11681,"0380775794"
214,"0449911519"
214,"0679439382"
214,"0670848549"
214,"0804111359"
214,"0679410325"
8656,"0060518049"
1953,"3442429439"
11081,"0312289510"
4133,"3746614007"
1327,"0345416260"
1617,"0778800229"
11998,"1561441279"
4126,"1565925653"
1165,"0743230213"
6022,"0689832133"
11344,"1860421016"
12862,"1575252929"
11357,"1580170951"
6079,"0872863077"
9863,"0761511032"
4130,"325721796X"
4130,"3257225334"
4130,"3257063199"
8006,"0886775388"
4634,"0891079149"
13707,"3442438918"
12500,"0449208184"
12865,"0684847957"
12865,"0684824892"
5545,"0586068805"
5545,"0060924179"
5545,"0060927968"
5545,"006093056X"
5545,"158080036X"
5545,"359629259X"
5545,"0394742494"
5545,"0394746295"
5545,"0060937556"
5545,"006093140X"
5545,"0553262106"
5553,"0060168536"
5553,"0060176873"
5553,"0671541900"
5751,"0804111111"
5751,"055327032X"
5751,"0821762532"
5751,"0553284169"
1293,"0786887842"
10271,"0879977388"
9043,"0646286927"
7767,"0345369491"
6080,"0312312261"
7676,"0841914036"
8755,"0375508112"
2613,"3596129397"
1372,"0425193942"
1372,"0515131083"
1372,"0425191362"
1372,"0515127221"
1372,"042519549X"
2580,"0874771641"
12117,"0801986311"
9990,"0451523954"
346,"0452273404"
346,"1563410443"
346,"0452269571"
346,"0452279690"
346,"0525941673"
8099,"0440118891"
13472,"0881844314"
7136,"0394732928"
5746,"0670030600"
5746,"0553291955"
5746,"3612275232"
5746,"0553101633"
5746,"3612276204"
5746,"0553277944"
5746,"067089205X"
5746,"0553074938"
9931,"0060617519"
392,"0679777458"
392,"067977744X"
392,"0679777482"
392,"0679777474"
392,"0679777431"
392,"0679777466"
13257,"0449242390"
13257,"0340020326"
1129,"0446527696"
1129,"0446361836"
1129,"0446605883"
1129,"0446355224"
1129,"0446611468"
1129,"0445203684"
1129,"0446602558"
1129,"0446365262"
1129,"0446605891"
508,"0449208648"
508,"0449209121"
508,"0449909549"
508,"0345436520"
508,"0449006700"
508,"0449215156"
508,"0449235637"
508,"0449211770"
508,"0449911373"
508,"0449150046"
508,"0449149560"
508,"0449909557"
508,"0385414587"
508,"044918336X"
508,"0449208281"
2441,"0373201451"
13060,"0307120007"
11274,"0380008971"
11274,"0380011077"
926,"0061043494"
926,"0061043508"
926,"006104363X"
926,"0156658992"
926,"0060808241"
926,"0517395754"
11417,"0761109196"
5802,"0450017095"
3155,"0785281754"
10274,"0140182926"
5525,"0142437212"
6722,"3923880642"
1069,"0440414520"
9901,"0060086386"
9901,"006621016X"
8103,"0060809078"
1603,"0553250655"
1603,"0553277723"
1099,"059040640X"
13260,"0451147715"
10605,"0385471432"
2347,"1890159018"
2747,"0842372180"
3090,"1885211279"
8120,"087483435X"
1255,"0764504509"
10693,"1566471575"
6133,"0380787717"
6352,"0312983379"
1790,"0030020786"
146,"0330419560"
146,"0345379330"
146,"0671442686"
146,"0671746065"
146,"0345391837"
146,"0671745530"
146,"0671525808"
146,"0671660632"
146,"0330491199"
146,"1400045088"
146,"0345391810"
146,"0671694049"
146,"0681403225"
146,"0345418778"
146,"0671664948"
146,"0330262130"
146,"0671532642"
146,"0517693119"
146,"0330267388"
146,"067166493X"
146,"0345391802"
146,"0517542099"
146,"0517552000"
146,"0671625837"
146,"0517577402"
146,"3453146972"
146,"0517149257"
146,"0671601075"
146,"0671742515"
146,"0517554399"
146,"0345460952"
146,"0671527215"
146,"3453209613"
146,"0345391829"
146,"0671739670"
146,"0671461494"
6625,"0787108960"
12028,"3453099826"
281,"0345371984"
4555,"084395177X"
4555,"0843950552"
4555,"0843946954"
2391,"2264002190"
2391,"1582343586"
2391,"0671718436"
2391,"0060987324"
2391,"0060987049"
2391,"0671874349"
2391,"0671755056"
2391,"0671755064"
2391,"031205436X"
2391,"3442540356"
13272,"0451159098"
5123,"0060163283"
5306,"0679885447"
5306,"0575047798"
2899,"0805044698"
2064,"0394756827"
5329,"0553345842"
1732,"0312860951"
11400,"0842335935"
1205,"0786889373"
1205,"0805041397"
3529,"074993087X"
13544,"0891073000"
1978,"0875424961"
8940,"0880384514"
8940,"0441008550"
8940,"0441003494"
8940,"0441007287"
5158,"156076113X"
4183,"0883964201"
9020,"0812563581"
1139,"0446523372"
1139,"0812543262"
1139,"0446611239"
1139,"0446607177"
1139,"0812564375"
1139,"0446610232"
1139,"0812542835"
1139,"0446523364"
1139,"0446608378"
7329,"342330426X"
7329,"0465026567"
12066,"3608917586"
2852,"0595256775"
7421,"0060173092"
7421,"157322829X"
12688,"0312110529"
5264,"009938860X"
6626,"014028852X"
13374,"067153291X"
10775,"0751501220"
11296,"0671722182"
5092,"0345308484"
6177,"0805071792"
2789,"0785272984"
12457,"1564651622"
12868,"0449901556"
4674,"0883781042"
8065,"0312977026"
10958,"0553255282"
6271,"0786866845"
13051,"1576736512"
13347,"0345319087"
5247,"0863186602"
4671,"0517150646"
10818,"0684872706"
6153,"074322423X"
1423,"0312251890"
2560,"0679805273"
2560,"0679892478"
2560,"0679882812"
2560,"0679894772"
2560,"0394839129"
2560,"0394829131"
2560,"0394800168"
2560,"0679882820"
2560,"0394800869"
2560,"0375811354"
2560,"039480001X"
2560,"0394900014"
829,"0394800028"
829,"0394800133"
5988,"0394800389"
7025,"1561708755"
11166,"0312277350"
1980,"0877285314"
5360,"0843922567"
7894,"0141307757"
10506,"0452267072"
1150,"0671689231"
1663,"078688939X"
1663,"078686351X"
5895,"0874770351"
5895,"0874770475"
6450,"0024080918"
9049,"0156838389"
7258,"0553275631"
8858,"0373031106"
9938,"1874508003"
2743,"0691005419"
12059,"0471404217"
9998,"0140236201"
3918,"0140255109"
8398,"0830727639"
9860,"0452282659"
13191,"0802413587"
7608,"0786865148"
9800,"0380720787"
1075,"0802069347"
11326,"0897330854"
10066,"1559704640"
5821,"3150000254"
2920,"0571097103"
10238,"0931122651"
13760,"048621866X"
12974,"0030226864"
809,"068419337X"
809,"0684195488"
809,"1857022424"
809,"0671510053"
809,"068480087X"
11147,"0064400484"
217,"0064400565"
217,"059030271X"
217,"006052779X"
2598,"0064400557"
2490,"1558214291"
12702,"0156806754"
13297,"006080694X"
8111,"0156790157"
12342,"0880382791"
4409,"0452282098"
4409,"0394525280"
4409,"0452275660"
4409,"0452279070"
4409,"0061000078"
2337,"0689817215"
2554,"0786889527"
481,"0385492707"
481,"038549825X"
481,"0385495056"
11327,"0897330536"
3458,"0393310329"
3458,"0486284670"
4950,"0451174291"
5653,"0821738453"
11877,"014036739X"
11191,"0760734046"
12549,"0135085322"
7859,"0030598583"
13766,"0708992897"
10038,"0198641583"
10552,"0590406205"
3722,"0394758439"
3722,"0385318413"
695,"0449214281"
695,"0394587545"
695,"039457513X"
5305,"0689866364"
5305,"0689846258"
2756,"0553213237"
2756,"0156711427"
2756,"0394743180"
6092,"0140074511"
1033,"3442720001"
3694,"0810934302"
2161,"0345352238"
2161,"0345445899"
2161,"034540453X"
2161,"0345445910"
13536,"0915793806"
9494,"0743442482"
10817,"0312861230"
6860,"0899093655"
8362,"0803893728"
10919,"0688067700"
4414,"042514545X"
4414,"0425168948"
8330,"0595250955"
1881,"0929634063"
11361,"0879850213"
5256,"051759675X"
2090,"9721013412"
7764,"9721030791"
8415,"0804118213"
8415,"0804102511"
3563,"1577311523"
13369,"0385270399"
10081,"0897322096"
6662,"0425178552"
3981,"0812580141"
3981,"0880385871"
2889,"1567311199"
6514,"0446603058"
6514,"0446519901"
6514,"0446517399"
6514,"0671025708"
6514,"0684855135"
6514,"0380703696"
13315,"055322588X"
5774,"067102325X"
8122,"0070540403"
10447,"0874832772"
9138,"0345362322"
9799,"0786862335"
2567,"0875427332"
2567,"0875427324"
4433,"0273622218"
6499,"0553234706"
10652,"088138044X"
3476,"0486268756"
3476,"0517053586"
3476,"0893753971"
3476,"0590411365"
3476,"1840680113"
3476,"0553212281"
3476,"0762405449"
3476,"0140621164"
7378,"0140432914"
3330,"059043344X"
11819,"0785812814"
1210,"2080701142"
1210,"2070363104"
8055,"0446349763"
5262,"0486272753"
11315,"0451525302"
5035,"0441644856"
5035,"0441470017"
5035,"0441046371"
5035,"0345366700"
5035,"0441468721"
5035,"0345374053"
12956,"0139705821"
8359,"0764561960"
9296,"0446521612"
5519,"0140440038"
7950,"0785804714"
10569,"0440412234"
10056,"1878067990"
5466,"068817776X"
4815,"0446607258"
4815,"0451628039"
1123,"1558612815"
13585,"0307132048"
4802,"0380818647"
2799,"0816707979"
2799,"1853261076"
2799,"1853261246"
2799,"0816728798"
4242,"0747232679"
4242,"0747230307"
4242,"074723003X"
4242,"0747230293"
4242,"0747233667"
8096,"0671570986"
4569,"0871135701"
348,"0425064506"
348,"0425046117"
348,"0553213202"
348,"068480123X"
348,"0606006133"
348,"0684824442"
348,"0486266907"
348,"0451520793"
348,"0553213938"
348,"0553214225"
348,"0451526120"
348,"076070015X"
348,"0553212486"
348,"0679725393"
348,"002026478X"
9738,"0735100004"
3928,"0140181903"
6387,"0451527569"
8376,"0451522273"
13731,"0486298035"
5494,"0393959015"
1497,"1593080743"
5923,"0312062346"
12783,"002963900X"
8914,"096444724X"
11845,"0786888911"
2366,"0714835420"
2366,"0714832529"
2366,"0714836257"
6556,"042506073X"
6556,"0895779129"
2083,"0553213601"
4494,"2070374874"
4538,"0531150011"
9580,"157224223X"
7525,"1557832307"
12619,"0375707409"
290,"0771076002"
10699,"0380722607"
10699,"0786860472"
5382,"0060956690"
6911,"0618045678"
11174,"0942237080"
1157,"0791423549"
3116,"0393029603"
10035,"9682321557"
2219,"2020482363"
9605,"0895861682"
3741,"0345278666"
3741,"038000741X"
3741,"0345326490"
3741,"0805009213"
4745,"0871567865"
11482,"0060956445"
12666,"0451158717"
11358,"0345431057"
8091,"0486290387"
7167,"0192760319"
8730,"0439286034"
10278,"0413519503"
3321,"0312280769"
6061,"0913028673"
5733,"0375709231"
9836,"0310231612"
8436,"0140137793"
8436,"0140137815"
4572,"006000777X"
8661,"1565049055"
10297,"0152020683"
13425,"0962448206"
3518,"0151003084"
3518,"0151003130"
3518,"0747541604"
5537,"0812522362"
5615,"0785814078"
12177,"0451171640"
9510,"1556151047"
8484,"0394512669"
7861,"0486280314"
10586,"0899198546"
4955,"1889186228"
4955,"0821745689"
4955,"0843952032"
4955,"1889186287"
4955,"1891480030"
11093,"1889186384"
4965,"1892950138"
4965,"1881475735"
11059,"1889186414"
11808,"055337821X"
11808,"0684801280"
12058,"0521777526"
3073,"0393956571"
9397,"0393310477"
7381,"0060557540"
12945,"0609801880"
12571,"047116917X"
7220,"0553564013"
7220,"0553560077"
7220,"0553233246"
2122,"0553254723"
344,"0345441788"
344,"3426618303"
344,"0804102988"
344,"0609603825"
344,"0449002632"
344,"0804109729"
3588,"0671532545"
4865,"0770104274"
4865,"0440216974"
13208,"0679761276"
4837,"0345356640"
9332,"0671523627"
1078,"037570504X"
1078,"0140280499"
2977,"0062732765"
2977,"048627263X"
4816,"1570624380"
13048,"0892744421"
1296,"0751528498"
1296,"0751522732"
12007,"0842317112"
8154,"1561451010"
13655,"1569319014"
8968,"0671644211"
8968,"0671729918"
8968,"2290307831"
3399,"3442352703"
7573,"3426611457"
5103,"089919513X"
10694,"0816704317"
5575,"1560300027"
4770,"006104055X"
12628,"0446670332"
11582,"0312971370"
756,"0451210611"
756,"0451162919"
756,"0451185277"
756,"0451202732"
9364,"0425033260"
12965,"0380802902"
5430,"0373764723"
413,"0026329859"
8926,"0340188022"
13583,"0781409756"
6539,"096702420X"
2460,"0446605336"
2460,"044652087X"
10117,"0843946466"
10117,"0821718398"
10117,"084394272X"
12003,"0441007740"
8093,"0373052987"
1896,"1551665964"
1896,"1551669463"
1896,"0449150534"
1896,"1551668424"
1896,"0449150542"
8251,"078691808X"
8850,"0060517212"
8850,"0380817845"
6070,"0373293135"
9182,"0894716174"
8190,"0590372343"
8190,"0743479068"
11802,"0375703160"
12525,"0963557572"
8044,"0860682854"
9193,"0786880007"
7308,"078686219X"
8787,"0440224454"
8787,"0451208552"
8787,"0451210816"
1439,"1566091446"
3759,"0688140718"
12184,"0385279140"
9776,"0609800256"
12118,"0922705380"
5048,"0440474655"
33,"3442353866"
3286,"3442350484"
4980,"0152550860"
4980,"0152024999"
6588,"0899681069"
13423,"0505515563"
10709,"0451182677"
10709,"0451404270"
10439,"0156001128"
7193,"1862041318"
7409,"9681908244"
7516,"0812881176"
2394,"0671644076"
2394,"0374521409"
2394,"0805210288"
2540,"0553272535"
12539,"0066211484"
4156,"0679456937"
4156,"0671015648"
4156,"0671656767"
4156,"0679463135"
4156,"0679456945"
4156,"0671881604"
4156,"0671686151"
4156,"037570485X"
11922,"2253043982"
10833,"0375412336"
9936,"0915684012"
566,"0316735027"
8392,"2207303888"
4337,"0743464672"
12205,"0373255241"
12928,"0802135501"
11021,"0566074184"
3541,"0884270610"
1018,"1569471800"
4048,"0060595094"
6629,"0425061957"
6629,"0425064921"
6629,"0425055272"
6629,"0425063879"
6629,"0425056023"
6629,"0425047253"
195,"0385312121"
195,"0440216575"
195,"0440224659"
195,"0440234964"
5133,"0441010210"
5133,"0441008976"
5133,"0441002692"
5133,"0441003583"
12879,"0804102813"
8100,"0373089899"
6412,"0399525777"
6800,"0263823091"
10323,"0486270521"
10303,"0140434127"
544,"0618231617"
2961,"0375506039"
2961,"0743411331"
2961,"0345435028"
2961,"074341134X"
2961,"034543739X"
2961,"0425176487"
2961,"0375500995"
2961,"0515119784"
2961,"0345423097"
2961,"0385318782"
2961,"0743411358"
2961,"1400061598"
2961,"0380723085"
2961,"0345423291"
2961,"0679437452"
2961,"067943299X"
2961,"042516876X"
2961,"0679449434"
2961,"081296814X"
2961,"0440221099"
2961,"0812968131"
2961,"0345435168"
2961,"0743411366"
2961,"0743411323"
1900,"0380819600"
1900,"0380810492"
1900,"0380819619"
1900,"0373762690"
10020,"0816704058"
6351,"1557739579"
10126,"0380815346"
12724,"1884907873"
6489,"0142003727"
6489,"0670032808"
6489,"0670032069"
8005,"0321130073"
11678,"0312288271"
11678,"0843935405"
3561,"0922729611"
7488,"0689714335"
13665,"0312288840"
5253,"0312195168"
9745,"078180583X"
13268,"0340337923"
7566,"0385414250"
2056,"0821770594"
2056,"0821764462"
6487,"1410784924"
3417,"1573240923"
11420,"0380423901"
11148,"0452264030"
12359,"0452279097"
13746,"0671748157"
416,"0192815318"
2123,"0553092650"
2123,"0553566040"
2123,"0553582364"
2123,"0553102346"
2123,"0553575104"
2123,"0553801309"
2123,"0553278029"
2123,"0553576089"
2123,"0553561278"
2123,"0340750626"
2123,"0553572512"
2123,"0553284363"
2123,"0553092626"
2123,"0553102354"
2123,"0736907386"
13589,"044022036X"
3281,"3442413508"
3281,"3442427983"
3281,"3442444020"
3281,"3442441080"
10763,"0395836220"
6518,"0805065393"
11212,"0671882538"
7137,"0061054437"
7137,"0061012165"
7137,"0061052663"
10788,"0151003378"
5463,"0375726225"
7850,"0671527967"
3971,"0702217921"
3971,"0670822671"
8981,"0345450515"
9807,"068480302X"
8921,"0062740067"
8921,"0062740083"
887,"0140368558"
12378,"1590250001"
7595,"0679783598"
4466,"0064420485"
2707,"1551668106"
2707,"0380767597"
2707,"0380973170"
2707,"0061031089"
2707,"0060504137"
2707,"0380775840"
2707,"0380775832"
2707,"0380769557"
2707,"0380767643"
2707,"0380818760"
2707,"1551662671"
2707,"0061031070"
2707,"0060504110"
2707,"0380767635"
4636,"0373484488"
6213,"0671787187"
10150,"0515087998"
5567,"0312957920"
4752,"067151699X"
9062,"0843948698"
6524,"0373289138"
10939,"0380730200"
10939,"0385336489"
4018,"0451410610"
1959,"0671721046"
1959,"0671721178"
1959,"067187747X"
1959,"0671698702"
1871,"1558504184"
9355,"0425050343"
10984,"1588370011"
6907,"0394473043"
12461,"0940159147"
13595,"157145165X"
771,"0812512421"
771,"0380798565"
771,"0380817152"
771,"0380731207"
771,"0380798573"
771,"0812507274"
771,"0446364789"
771,"0812509145"
771,"0380817144"
771,"0445402296"
771,"0445406518"
771,"0446515868"
771,"0445406488"
2619,"3548248845"
10935,"0525485082"
7820,"014034912X"
3100,"0684843110"
7214,"0689713908"
7052,"0805031251"
652,"0375705198"
652,"0375501347"
9063,"0553584898"
9063,"0553584901"
9063,"0553574795"
5552,"038517652X"
3249,"0671868640"
5,"0393045218"
9371,"044040942X"
9371,"0440948754"
9371,"0440409411"
8807,"0823405796"
12983,"0375806776"
354,"0385484011"
354,"0385484003"
354,"1573225126"
354,"1573229628"
3962,"0060507845"
3962,"0380818973"
13779,"1568651295"
5370,"3036911154"
6462,"3453864050"
8566,"0806107014"
7118,"905000105X"
11779,"0679447954"
11779,"0671661353"
8280,"0060962348"
5454,"0749429003"
5577,"0451209486"
372,"0801491827"
7369,"0671628410"
11456,"1566890861"
1498,"0380718758"
1498,"0312314256"
1498,"0380771292"
1498,"0689821395"
1498,"0380778726"
241,"0670035262"
6072,"0553573616"
2523,"0312089449"
11282,"0446602744"
383,"0316314641"
383,"0316317713"
383,"0316313076"
383,"0316313203"
383,"0316169226"
383,"0316314927"
13132,"0684842874"
7373,"0890819858"
9054,"037370822X"
9054,"0373706413"
7683,"0553586971"
13554,"0590411837"
11161,"059042582X"
11146,"0590403729"
2459,"1567310265"
2256,"0743204158"
1801,"014034991X"
1801,"0140386645"
720,"0786890436"
404,"0786868015"
12951,"0373832877"
11143,"0553370227"
10934,"1556522460"
11621,"1556521952"
12791,"0440505984"
6845,"0446531413"
9026,"0385508603"
6430,"0525463062"
13486,"0345282892"
13265,"0872169324"
4374,"0764227890"
12920,"0671007858"
3589,"0330360434"
8503,"0446911968"
2004,"0486251772"
1632,"0312269587"
10925,"031202259X"
10925,"0380704056"
10925,"038070529X"
9245,"0596000588"
1939,"0446400580"
1939,"0446403180"
1939,"0751514012"
1939,"0446400173"
1939,"0449214958"
1939,"0446400718"
1939,"0892964049"
1939,"0449212238"
1939,"0446400157"
1939,"0449207005"
1939,"0446400696"
1939,"0446400688"
1939,"0449207021"
1939,"0446405345"
7271,"1570721971"
1777,"0809237601"
1777,"0671777351"
916,"0915950839"
2259,"0385050755"
12976,"0875650546"
410,"0440235057"
410,"0385323964"
410,"0060083948"
410,"0060084022"
410,"0060083956"
410,"0445402040"
410,"0385333919"
